"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000122884",3832.03534487967,1.59598602380364,0.106240813725786,15.0223437475073,5.2420922127023e-51,1.20297279461163e-48
"ENSG00000067225",26279.1841993514,1.49097318538988,0.100114758389688,14.8926412985626,3.67941814746962e-50,8.30523089713265e-48
"ENSG00000159399",4109.3704485479,1.74151424943331,0.118716314091529,14.6695444746594,1.01020964057101e-48,2.24348008726166e-46
"ENSG00000127663",2485.23427826311,1.65905251171768,0.113278514395307,14.6457827468332,1.43340918089812e-48,3.13279539869623e-46
"ENSG00000198840",27936.4097402304,-1.43928867599805,0.0983292771549054,-14.637437776855,1.62061255670041e-48,3.48659598331375e-46
"ENSG00000159337",229.185735974932,3.62320231462912,0.248223114427726,14.59655488967,2.95400112652301e-48,6.25748330939929e-46
"ENSG00000124107",567.469297585788,2.33376418107186,0.160815722735274,14.5120398763097,1.01652040431623e-47,2.12067718894396e-45
"ENSG00000173221",620.497196395573,2.19831603498638,0.151626741558981,14.4982079835256,1.2435416480992e-47,2.55557088845939e-45
"ENSG00000123505",43984.5164661043,1.62493626340857,0.11215852236535,14.4878537015264,1.44590610949983e-47,2.92774723848576e-45
"ENSG00000147852",625.158923388452,2.1821382377005,0.15088380460653,14.4623754908024,2.09442685013388e-47,4.17944395644832e-45
"ENSG00000123384",1457.48487452196,1.9596917379775,0.136915992006512,14.3130960033091,1.81260731273628e-46,3.56539858415226e-44
"ENSG00000109181",205.869102076643,-3.58793788178164,0.251248229121109,-14.2804504307656,2.89722756682953e-46,5.61858117854589e-44
"ENSG00000112715",9576.52384802087,1.69244300994414,0.118800177297465,14.2461320213893,4.73807393109505e-46,9.06090832739552e-44
"ENSG00000164442",6859.57329957444,1.64893287020026,0.116551986793237,14.1476170039508,1.93193671281849e-45,3.64395021901341e-43
"ENSG00000006007",3155.10751562519,1.66294837404446,0.117872162142661,14.1080671111453,3.38735599494777e-45,6.30277090465349e-43
"ENSG00000213694",417.485953837847,2.42854983902419,0.172546898119203,14.0747232520312,5.43171093450317e-45,9.97189704762321e-43
"ENSG00000179348",5166.9999714629,1.4289793842523,0.103050043054064,13.8668489784386,1.00599969901645e-43,1.82258024417861e-41
"ENSG00000185133",809.791437690627,2.39594494033506,0.172998512157438,13.8495118279088,1.28079563114852e-43,2.29029546042649e-41
"ENSG00000158023",500.307598873597,2.33661875227671,0.169056166145925,13.8215529521698,1.88949126914807e-43,3.33543657498714e-41
"ENSG00000133639",1977.65293899471,1.64840689626083,0.119594717325878,13.7832751572895,3.21355720811919e-43,5.60094546817634e-41
"ENSG00000069399",434.003671255508,2.59772503733929,0.188609938726177,13.7730018623815,3.70492618325269e-43,6.37664107715078e-41
"ENSG00000177181",1073.27284907151,1.79462402063715,0.131415314036669,13.6561254964273,1.85599402990992e-42,3.15496071578145e-40
"ENSG00000146094",517.368436916879,2.20502724486385,0.163866384750183,13.4562512514416,2.82909355177463e-41,4.75046208712011e-39
"ENSG00000125266",1569.25493405053,1.70262324105009,0.126769213531847,13.4308890432799,3.98597213656148e-41,6.61239160823072e-39
"ENSG00000129152",133.708294347455,6.26069272215211,0.466378376740036,13.4240630234919,4.37077492505407e-41,7.16442856465114e-39
"ENSG00000168874",121.062973681148,5.39184352514696,0.403581484712336,13.3599873368575,1.03581767026512e-40,1.67790276492712e-38
"ENSG00000130821",3349.79960565232,1.59580890840281,0.120308667855213,13.2642887403866,3.72942467268744e-40,5.97098236258527e-38
"ENSG00000117318",1092.8283322505,1.71932391424851,0.129656494824543,13.2606077048062,3.91708598323079e-40,6.19935136817296e-38
"ENSG00000164683",200.453282563129,3.17590946470201,0.239638304435775,13.2529291265837,4.33930391418253e-40,6.7895313175431e-38
"ENSG00000144445",1628.92364589125,1.81485582636322,0.136959609818389,13.251029473359,4.45055974095351e-40,6.88536596327965e-38
"ENSG00000117394",1460.99513804503,2.07094801678075,0.156594194647634,13.2249348160113,6.29918208354919e-40,9.63704867870987e-38
"ENSG00000265817",985.79945802712,1.97119309966624,0.149968204464578,13.1440734834685,1.84046036558571e-39,2.78475810700545e-37
"ENSG00000135111",12323.6090243687,1.44452072402594,0.109919608294271,13.1416109140304,1.90135380418203e-39,2.84562397062851e-37
"ENSG00000047648",3481.77558470844,1.58225156438654,0.121400242299765,13.0333476639989,7.90612389781458e-39,1.17053139730117e-36
"ENSG00000072042",12603.0301592465,-1.29297922709617,0.0995482392796351,-12.9884690724076,1.42243970045747e-38,2.08357151442541e-36
"ENSG00000183111",1879.92537663298,1.6083262653232,0.124301497182982,12.9389130603601,2.71442681555769e-38,3.93420450772777e-36
"ENSG00000142192",13296.6185294024,1.27255100528393,0.0985490848570989,12.912864763069,3.80863167255949e-38,5.46260932286163e-36
"ENSG00000091879",361.47352638387,2.60796222361352,0.20230954029763,12.8909502724231,5.06162430852596e-38,7.18489743341175e-36
"ENSG00000167371",345.083041713801,2.41217247125991,0.187798649926028,12.8444611939971,9.23929605172332e-38,1.29812109526713e-35
"ENSG00000105220",11138.191179662,1.41743581693199,0.110495775963564,12.8279638255076,1.14329495703821e-37,1.59010386499586e-35
"ENSG00000136383",705.23760147459,1.85482628626509,0.144607423542087,12.8266325533782,1.16310550889134e-37,1.60147997519249e-35
"ENSG00000101236",594.797524522196,1.94760894746614,0.152063332289999,12.8078802307966,1.48125940873488e-37,2.01935255434362e-35
"ENSG00000176387",1978.24436730717,1.55953783025708,0.122270044472197,12.7548643413776,2.92884196824602e-37,3.95364951576269e-35
"ENSG00000137942",6466.19339718696,1.47430258588977,0.115786440793987,12.7329467576684,3.87917313751759e-37,5.18566358548346e-35
"ENSG00000134243",940.821760658286,1.68798046924162,0.132997284272463,12.6918416302663,6.56243185445334e-37,8.68828117345846e-35
"ENSG00000170017",4418.88770688341,1.35054730028427,0.106442103812587,12.6880928872111,6.88416963855858e-37,9.02744111936315e-35
"ENSG00000188257",549.030255463921,2.47858665571397,0.195789449935155,12.6594495083105,9.91924590441736e-37,1.28847261186719e-34
"ENSG00000198938",162876.763353909,-1.21533726250938,0.0960630551904335,-12.6514533615459,1.09824212627483e-36,1.4132426015587e-34
"ENSG00000136048",613.152138595217,1.96599913577543,0.155915776395384,12.6093662952354,1.87494515923462e-36,2.39038147199087e-34
"ENSG00000171617",2328.69703640474,1.76291344033964,0.140127388645792,12.5807913597524,2.6931835596654e-36,3.40205912229659e-34
"ENSG00000064393",10803.5994767348,1.28174862571994,0.102036064578896,12.5617214953333,3.42792271128072e-36,4.2908243465113e-34
"ENSG00000184349",5768.81462002709,1.3121308236162,0.104800156961045,12.5203135344915,5.78063483654947e-36,7.17059108688735e-34
"ENSG00000179094",791.551350453265,1.79297522962244,0.143659345849655,12.4807419873599,9.50963075114721e-36,1.16909023046916e-33
"ENSG00000131398",1000.06104145527,1.82386340023541,0.146919747834998,12.4140112347848,2.19380336897462e-35,2.67313969800102e-33
"ENSG00000109205",264.961484438329,2.99729108442245,0.241849011522701,12.3932327262835,2.84345424423596e-35,3.43434399025306e-33
"ENSG00000157483",873.754263441721,1.81333057088735,0.146712796750218,12.3597301057152,4.31603378043627e-35,5.16760601068061e-33
"ENSG00000078043",2586.89424114342,1.55619443795922,0.126852717066079,12.2677264937777,1.34990668911939e-34,1.60231596573146e-32
"ENSG00000140443",1482.46567325773,1.5239313330917,0.124518283813124,12.2386149762456,1.93303065508073e-34,2.27486317006894e-32
"ENSG00000111859",601.830709520019,1.86931978822398,0.154080299367608,12.1321142021156,7.13823810937176e-34,8.32935597694405e-32
"ENSG00000125968",898.291341119984,2.12717725390682,0.176302097451801,12.0655243735167,1.60635924819154e-33,1.85865214187809e-31
"ENSG00000171314",5849.25501039424,1.32272239460464,0.110110740243096,12.0126555473555,3.04894511402914e-33,3.49841043958893e-31
"ENSG00000166165",19700.144813377,1.38280034637867,0.115689448176866,11.9526920403722,6.28556421873886e-33,7.15255650643102e-31
"ENSG00000166828",194.100727240899,3.09033592980358,0.258937194140388,11.9346930442449,7.80462612040658e-33,8.80835221736707e-31
"ENSG00000134755",5116.38803822742,1.29663855091199,0.109113118079646,11.883434125359,1.44314220025832e-32,1.61549796385015e-30
"ENSG00000159208",451.081684828301,1.96944537581811,0.1658506701428,11.8748110822971,1.59995093482445e-32,1.77659067916112e-30
"ENSG00000156515",6155.26337618604,1.20782157203146,0.102046745195166,11.8359637019435,2.54404524009849e-32,2.80231671287329e-30
"ENSG00000173482",2167.91924623944,1.37931614848433,0.11666550155324,11.8228279150275,2.97498487621642e-32,3.25099736195428e-30
"ENSG00000163399",6298.17523463318,1.25917160260474,0.106996075567036,11.7683905314437,5.67977743654341e-32,6.15786263966663e-30
"ENSG00000164056",560.797261041978,1.81437740348369,0.154405387556276,11.7507389618928,7.00039726440063e-32,7.53034921355721e-30
"ENSG00000171345",299.29793185016,2.25742603288511,0.193770886338118,11.6499752648395,2.29525433921677e-31,2.44987263540122e-29
"ENSG00000107819",1381.86148019988,1.88782495405093,0.162458539744401,11.6203491489033,3.24806126532816e-31,3.44019658171565e-29
"ENSG00000107020",628.829987839147,-1.97800737681664,0.170689131244196,-11.5883616162227,4.72076090947623e-31,4.96184404294491e-29
"ENSG00000171388",842.322904124166,1.70677246944994,0.147940855657291,11.5368568193476,8.60109908789737e-31,8.97185858645901e-29
"ENSG00000140465",149.517590733257,3.25142450400117,0.281932755654166,11.5326241410188,9.03471584508179e-31,9.35330845646099e-29
"ENSG00000141580",3011.95712677061,1.26511778854523,0.109957515563448,11.505514489505,1.2374917988748e-30,1.27156899841098e-28
"ENSG00000164105",645.589470409096,1.7294677101037,0.150532688806966,11.4889843781471,1.49863422009201e-30,1.52849589455162e-28
"ENSG00000114480",1369.5525670669,1.5135232631708,0.131927283032548,11.4724053158693,1.81541898310552e-30,1.83797823370441e-28
"ENSG00000065809",2040.12214298734,1.36708555000444,0.119267577256838,11.4623402390448,2.03928880033849e-30,2.04955967093874e-28
"ENSG00000167460",8845.80383728823,1.16976358356578,0.102589505340102,11.4023708340128,4.06885207922889e-30,4.0597119042683e-28
"ENSG00000189060",6952.42125772543,1.30356909449198,0.114349705059304,11.3998465830403,4.18856543268213e-30,4.14909046349642e-28
"ENSG00000198785",1296.67250050198,1.62115442964093,0.143786697717753,11.2747177268316,1.7493879377103e-29,1.72052303673808e-27
"ENSG00000110090",3439.73786998241,-1.28838915844446,0.114355898925527,-11.2664862114679,1.92083385608752e-29,1.87574194074249e-27
"ENSG00000146205",421.686582991723,2.04240460753881,0.181640775043327,11.2441967231842,2.47337952431083e-29,2.39830723029829e-27
"ENSG00000072682",1155.88875598159,1.47352416044018,0.131573611988944,11.1992377359375,4.11256809780907e-29,3.95985665305826e-27
"ENSG00000129657",1159.63844744127,1.47013768863302,0.131849511924837,11.1501185493284,7.1511031008389e-29,6.8377457357952e-27
"ENSG00000212907",53627.819023708,-1.13168256322855,0.102059980804642,-11.0884065850919,1.42808835332871e-28,1.35609300255055e-26
"ENSG00000213918",1385.25455602283,1.45199553315495,0.131496379311456,11.0420951569763,2.39385223692607e-28,2.25759941439967e-26
"ENSG00000113083",215.619538947305,2.55015781483342,0.231177386874387,11.0311732878055,2.7031521101676e-28,2.53195247652365e-26
"ENSG00000141179",824.523106586009,1.52538448024139,0.13870431210254,10.997383261695,3.93381825832948e-28,3.65977997290126e-26
"ENSG00000013441",4151.6826247581,1.32466209804737,0.120531942868725,10.9901331258726,4.26296851361421e-28,3.93938345395665e-26
"ENSG00000167751",25116.1780164592,1.12703746870162,0.102899260899314,10.952823750643,6.44078902366324e-28,5.91221493778794e-26
"ENSG00000198842",188.37116181327,-2.73294093360817,0.24956322799244,-10.9508959136037,6.5793612179792e-28,5.99941884836792e-26
"ENSG00000083444",6485.30008979784,1.28967646893136,0.117997024974562,10.9297371625208,8.30887373395049e-28,7.52663700281344e-26
"ENSG00000103540",2017.13863430748,1.55527424450171,0.142483064053077,10.9155025184071,9.7190309459302e-28,8.7464926205564e-26
"ENSG00000120885",480.678975703538,1.78775472588714,0.164181868804938,10.888868173447,1.30248885652828e-27,1.16454344581415e-25
"ENSG00000074800",30846.9853998071,1.36297939863104,0.125419176124782,10.8673923776614,1.64845028088957e-27,1.46435560758506e-25
"ENSG00000116285",2112.96216572186,1.2535463968115,0.115738036007221,10.8308939745037,2.45744286774081e-27,2.16900838755918e-25
"ENSG00000155850",1140.99213077761,1.60109389256742,0.148109628616965,10.8101944992929,3.0801630328008e-27,2.70132259863912e-25
"ENSG00000122085",4243.56880423667,1.16750844842509,0.108151529662814,10.7951172957522,3.62998715330598e-27,3.16337298189051e-25
"ENSG00000092964",766.950601066148,1.79482499697659,0.166980487770083,10.7487109478798,6.00955770178582e-27,5.20412578590496e-25
"ENSG00000132872",2217.96256929877,1.28012372267178,0.119585693542998,10.7046560900824,9.67893851895121e-27,8.32933152921495e-25
"ENSG00000079819",691.381070905965,1.56818978908193,0.146511449616822,10.7035306331573,9.79725864860752e-27,8.37878598339609e-25
"ENSG00000105879",3030.81956518699,1.18633294111046,0.111041654890167,10.6836748991527,1.21369873514795e-26,1.03156900520075e-24
"ENSG00000169047",248.197808640337,2.24820286672938,0.213017952633296,10.5540534914425,4.86518133271669e-26,4.10973507792491e-24
"ENSG00000073910",709.043801748464,1.49927535169602,0.142194881190862,10.5438067751792,5.42571946884371e-26,4.55528849795787e-24
"ENSG00000256683",2166.82719778804,1.49296942103932,0.141816594093259,10.5274663418975,6.45484868146674e-26,5.3864734239464e-24
"ENSG00000083642",4213.89331819387,1.25344802930656,0.119390595545575,10.4987166164866,8.75624667912439e-26,7.26293738101589e-24
"ENSG00000187474",77.6730626860019,5.67566254730801,0.542060353313377,10.4705361914318,1.17972865593361e-25,9.72675680452085e-24
"ENSG00000144320",2027.69776427004,1.45944232581601,0.139567100480196,10.4569223032837,1.36208253761495e-25,1.11634014645358e-23
"ENSG00000109654",226.643181120659,2.40260100115029,0.229841084904021,10.4533138718588,1.4149305863035e-25,1.15279167117236e-23
"ENSG00000111335",229.357352074586,-2.28212622950778,0.219066184554759,-10.417519409242,2.06262700884504e-25,1.67060654616396e-23
"ENSG00000042980",133.733492551972,3.0782490095691,0.297608686319754,10.3432767626339,4.48919719267919e-25,3.61472258163742e-23
"ENSG00000069206",507.337071807732,1.7899500382541,0.173145054904413,10.3378640483972,4.75006604405455e-25,3.80253833491786e-23
"ENSG00000228253",22565.5617609807,-1.18116788717321,0.114381298634727,-10.3265822409066,5.34305197386031e-25,4.25251344670998e-23
"ENSG00000008394",6818.03399640297,-1.04509926170063,0.101326367890916,-10.3141885321079,6.07926748186623e-25,4.81065712401242e-23
"ENSG00000108960",695.985379644886,1.50394494771065,0.145827418216198,10.3131836667434,6.1431875580724e-25,4.83345997069137e-23
"ENSG00000087301",872.948975787607,1.44492295325595,0.140321523162734,10.2972296814384,7.25196993129076e-25,5.67343033999673e-23
"ENSG00000104691",545.569258474745,-1.59692031026062,0.155243204756006,-10.2865714011153,8.10097169304427e-25,6.30182368596195e-23
"ENSG00000080709",801.689632523561,1.46017966665067,0.142519689471937,10.2454592208341,1.24034462468234e-24,9.59455344789389e-23
"ENSG00000198899",143694.793999742,-1.06884995241829,0.104980528958917,-10.1814113818818,2.40054030227134e-24,1.84653851519408e-22
"ENSG00000197016",1142.17836403753,1.47650106567501,0.145538946048601,10.1450581151106,3.48570889685136e-24,2.66637365559702e-22
"ENSG00000165175",4136.90344194044,-1.06654563491158,0.105560342164887,-10.103658372437,5.32189924078038e-24,4.04846578156381e-22
"ENSG00000113389",117.843353684459,3.1021512848256,0.307179073645916,10.0988366427637,5.59013890847323e-24,4.22915508960263e-22
"ENSG00000014257",408.100675917935,-1.77574295368968,0.175882611586759,-10.0961825485161,5.74345993585692e-24,4.32140436376033e-22
"ENSG00000188994",1112.69615129324,1.4557413257455,0.144661519295451,10.0630861118799,8.04365526495154e-24,6.01918963821292e-22
"ENSG00000077616",211.539476024973,2.48904123079136,0.247681748351683,10.049352636421,9.24728841224416e-24,6.8824818458481e-22
"ENSG00000187325",1848.68888528886,-1.24019829931998,0.12400337671276,-10.0013268363874,1.50368652974133e-23,1.11313224881765e-21
"ENSG00000254726",1129.84467195332,1.28053251919387,0.12806901597864,9.99876909655842,1.54303027833764e-23,1.13614887178775e-21
"ENSG00000067048",7389.24440455363,1.1752378057633,0.117580894048738,9.99514262305366,1.60056665927748e-23,1.17224480487189e-21
"ENSG00000012660",69338.2008129437,1.06264417357115,0.106412262908706,9.98610634267616,1.75334082609042e-23,1.27734126108143e-21
"ENSG00000188322",550.881148745333,1.58358654529762,0.158589428343181,9.9854483482392,1.76501330882069e-23,1.27907727627116e-21
"ENSG00000160179",550.419601615583,1.70719637685905,0.17098091267931,9.98471905493366,1.77804052109332e-23,1.28177172434209e-21
"ENSG00000006625",2010.08031922834,-1.14005906695598,0.114493297639922,-9.95743061346207,2.34032850909333e-23,1.67833246050552e-21
"ENSG00000074181",888.752425816301,1.47531767461889,0.148927105669715,9.90630730372744,3.90824840088108e-23,2.78822135915708e-21
"ENSG00000164211",789.001717186559,1.61681556478787,0.1635429855016,9.886181054045,4.77912628632972e-23,3.39194792971515e-21
"ENSG00000102804",3672.26037679202,1.07883251675513,0.109650560667603,9.83882353347496,7.66013168165501e-23,5.40883862177989e-21
"ENSG00000041982",88.2425924888164,3.59982920071375,0.366160734459222,9.83128135251939,8.25615261082792e-23,5.79994720910662e-21
"ENSG00000124181",2841.20969093604,1.0698230882529,0.108828310213719,9.83037489190048,8.33080709442679e-23,5.82268441031282e-21
"ENSG00000105329",98.5131256437078,7.64302366113378,0.780692910724866,9.79005131997075,1.24232815314362e-22,8.63920017203762e-21
"ENSG00000139865",2880.81385826385,1.29018972283062,0.132018464492479,9.77279752336558,1.47326750001266e-22,1.01936784963187e-20
"ENSG00000124233",139.537978949617,3.0743861668386,0.314617262964902,9.77182923106661,1.48741883178877e-22,1.02401349474498e-20
"ENSG00000169213",2503.75091476095,1.1339697737293,0.116623622646451,9.72332832746042,2.39811917129843e-22,1.64277128704518e-20
"ENSG00000186918",765.920860240102,1.41895583079479,0.146553053605067,9.68219901182418,3.58911661130519e-22,2.44646270401293e-20
"ENSG00000134769",550.478004621013,1.56717819035423,0.16231011035404,9.65545637875428,4.6607931719875e-22,3.16130350665497e-20
"ENSG00000110841",2770.20866178634,1.32881919207226,0.137985143533681,9.63016132057654,5.96357808374818e-22,4.02512287427101e-20
"ENSG00000121691",2074.2537846036,-1.10541720042444,0.114870592578759,-9.62315224121898,6.38440192104031e-22,4.28813805125873e-20
"ENSG00000161031",61.1019741825801,4.74772374792392,0.495040609851647,9.59057429520117,8.7596067104479e-22,5.85490411631831e-20
"ENSG00000119950",2551.75320531548,1.23403172211253,0.128875564607651,9.57537393430178,1.0148937860713e-21,6.75075968136024e-20
"ENSG00000163110",2640.17573134636,1.26699881296416,0.132550098589063,9.55864104554281,1.19313031673019e-21,7.89817852454709e-20
"ENSG00000145349",1473.72355007069,1.24208310513289,0.130371827927951,9.52723548387558,1.61527316512449e-21,1.06414814404781e-19
"ENSG00000196620",1348.62393929513,-1.20961482101952,0.127251819527545,-9.50567799745827,1.98749050126722e-21,1.30313127199754e-19
"ENSG00000162545",1520.25318330821,1.37540405004863,0.14478090301743,9.49989965101302,2.10092660068891e-21,1.37097906942586e-19
"ENSG00000114315",221.134909604858,2.10702923431255,0.222400629594615,9.47402549243308,2.69262218869632e-21,1.74880730736602e-19
"ENSG00000164032",6483.80242789416,1.01637604328046,0.107850209400236,9.42395985072822,4.34389485339291e-21,2.80803231156653e-19
"ENSG00000170322",2251.15725770699,1.1009094941891,0.116889779954116,9.41835543382196,4.58208274170622e-21,2.94816342385761e-19
"ENSG00000105792",1185.69942795581,1.39350806510511,0.148322967698603,9.39509292948318,5.71673361108213e-21,3.66110256237162e-19
"ENSG00000132793",735.891573784117,1.42737312203922,0.151939221367339,9.39436907201405,5.75617640809072e-21,3.66929597050931e-19
"ENSG00000151012",1530.36910276313,-1.2149837680797,0.129423142494819,-9.38768557662191,6.13331090754357e-21,3.89168469520587e-19
"ENSG00000175105",1091.7011106007,1.47817114505863,0.157572478091505,9.38089673375719,6.54139899679328e-21,4.13158361407554e-19
"ENSG00000079616",2548.00400519682,1.04135248510741,0.111236834630672,9.36157962930988,7.85533632310818e-21,4.93881853118158e-19
"ENSG00000134294",7348.42173616593,1.14917196125343,0.1228061990477,9.35760548054319,8.1564165523762e-21,5.08170586016597e-19
"ENSG00000142515",98656.6048465617,0.932123775357314,0.0996088103571,9.35784467273153,8.13797698813335e-21,5.08170586016597e-19
"ENSG00000147130",1158.19237550373,1.25362855530148,0.13428664829789,9.33546686280036,1.0054714196863e-20,6.23618737732461e-19
"ENSG00000135069",4716.84255753888,-1.00560227233733,0.107861886265403,-9.32305476155835,1.13037985721088e-20,6.97946199728096e-19
"ENSG00000142599",1884.19591040071,1.10181097343374,0.118199842462985,9.32159426336612,1.14605111921647e-20,7.04463297343375e-19
"ENSG00000146674",5188.68900820616,1.33751969741005,0.143507376353719,9.32021566691671,1.16104059798038e-20,7.1050524415964e-19
"ENSG00000135837",1524.55549245301,1.36528255824545,0.146709067151233,9.30605438884061,1.32669374174651e-20,8.08285226995918e-19
"ENSG00000118985",5670.94547157498,1.23334379229764,0.132638344446363,9.29854634001693,1.42378884879204e-20,8.6361888365716e-19
"ENSG00000096696",9680.99844325662,0.999878824272493,0.107593104850472,9.29314964617926,1.49788812117269e-20,9.04579892123982e-19
"ENSG00000075461",119.324361811748,2.93735294593875,0.316410874828349,9.28335016150202,1.64231716447396e-20,9.87470088979998e-19
"ENSG00000137504",3791.64296946258,1.06159789617356,0.114369579033589,9.28217018147618,1.66061156002155e-20,9.94128720432031e-19
"ENSG00000091409",2241.99677728255,-1.08769281469594,0.117227558153004,-9.27847369537712,1.7192361361152e-20,1.02476893325412e-18
"ENSG00000157224",5363.33565036621,1.11419689013652,0.120140585924122,9.27410900792693,1.79109715633172e-20,1.06300072179015e-18
"ENSG00000186526",60.8262593545124,4.24631635304344,0.458805139528548,9.25516300320176,2.13903779135213e-20,1.26405198923294e-18
"ENSG00000135766",211.35271899853,2.08166594396638,0.22504861038799,9.24985024514271,2.24807418397754e-20,1.32280912133277e-18
"ENSG00000108175",6044.1523180029,0.951695813665224,0.103054207467491,9.23490497916292,2.58515364488377e-20,1.51468002282573e-18
"ENSG00000054356",65.3112345322646,3.97251561038842,0.430514210243223,9.22737395391459,2.77347931911754e-20,1.61813715020888e-18
"ENSG00000175265",747.365257912265,1.36087936812361,0.147497376727136,9.22646489260061,2.79711008844013e-20,1.62503834631781e-18
"ENSG00000112561",261.142554184498,1.84763818971571,0.200812433286148,9.20081570389079,3.55242679749356e-20,2.05322800941531e-18
"ENSG00000185650",2627.62705624849,1.13364108042617,0.123215595757728,9.20046746886807,3.56395885140722e-20,2.05322800941531e-18
"ENSG00000108821",837.665143606661,1.29230632588253,0.140497928283105,9.19804542084433,3.64519699226369e-20,2.09127989110328e-18
"ENSG00000117155",4125.30977190934,1.25027998568274,0.136056034520935,9.18944896553159,3.94858844542369e-20,2.25593835290617e-18
"ENSG00000138821",2391.23067036571,1.09045895536341,0.118671517949577,9.18888520349706,3.96933525993899e-20,2.25842054521074e-18
"ENSG00000131746",325.317933435941,1.7477188593653,0.1903612066138,9.18106630260557,4.26843498661321e-20,2.41860416998672e-18
"ENSG00000074219",305.293477686666,1.75664422171811,0.191588907249788,9.1688200895047,4.78224606491633e-20,2.69863713392758e-18
"ENSG00000077092",358.818600150818,1.73661403373986,0.189868214833775,9.14641787336667,5.88526894033359e-20,3.30752114446748e-18
"ENSG00000157514",1572.50285936041,1.18137939098493,0.129430384531265,9.12752747558713,7.00815279425902e-20,3.92257137496555e-18
"ENSG00000151640",357.511660884245,1.74388280334591,0.192103871462146,9.0778118633051,1.10779439710308e-19,6.17539313915479e-18
"ENSG00000064012",1406.64734033236,-1.39211959811964,0.153486316729923,-9.06999156523667,1.19026230111679e-19,6.60835549357949e-18
"ENSG00000009694",471.616131170487,1.4645185491585,0.161585510179556,9.06342745417648,1.26414492163139e-19,6.99036603451511e-18
"ENSG00000105127",1298.65546149283,1.12335128366604,0.124357948366476,9.03320855982266,1.66710540181283e-19,9.18174971102432e-18
"ENSG00000196139",71.3091038956857,3.76065212467817,0.416969120173184,9.01901829832441,1.89782303127864e-19,1.04108068994724e-17
"ENSG00000181019",1210.56896578621,-1.14352985148226,0.126862220033337,-9.01395112888424,1.98763294691188e-19,1.08602055738213e-17
"ENSG00000182809",292.54641206216,1.840555997823,0.204457321633844,9.00215254271594,2.21334746370647e-19,1.20456842797527e-17
"ENSG00000168214",4773.2279181854,1.01137746091889,0.112651295909436,8.97794785895735,2.75863757591555e-19,1.4954205032591e-17
"ENSG00000058335",62.4052423836471,3.90811689026146,0.435328518321208,8.97739689862875,2.77248270221849e-19,1.49703193438613e-17
"ENSG00000172469",1422.99224653375,-1.33459708655495,0.148703965193353,-8.97485877272759,2.83715528068846e-19,1.52596840077341e-17
"ENSG00000181744",1003.06943974385,1.49400678649132,0.16648677953306,8.97372626632285,2.86649082172346e-19,1.53574755347511e-17
"ENSG00000096433",1489.69307710696,1.11275369797591,0.124236375681905,8.9567462980811,3.34399948032565e-19,1.78463290095364e-17
"ENSG00000197119",834.667896343609,1.24314779730535,0.139084314396418,8.93808768228265,3.9596284965721e-19,2.10502412236684e-17
"ENSG00000172296",466.524117937474,-1.48919618890151,0.166657736925362,-8.93565589198205,4.04769866917484e-19,2.14356780676417e-17
"ENSG00000117479",1276.81311713885,-1.12228800371224,0.125661424412733,-8.93104633309033,4.21998301740678e-19,2.22624314814843e-17
"ENSG00000187164",2309.94104008195,-1.12924078241696,0.126657869178467,-8.91567803675752,4.84840344646288e-19,2.54800255932624e-17
"ENSG00000112303",52.1355668693577,4.77162982899885,0.536184665051092,8.89922845619647,5.62362342593021e-19,2.94416999816095e-17
"ENSG00000064225",50.7833049259862,5.34105132476208,0.600657144059911,8.89201331838208,6.00114989828369e-19,3.12991791475258e-17
"ENSG00000117000",1433.83199001072,1.26408621940322,0.142214180941877,8.88860879436385,6.18787787790549e-19,3.21512794342946e-17
"ENSG00000134698",999.936429037432,1.26889581480891,0.142850908719367,8.88265833367349,6.52812328631544e-19,3.37916276425855e-17
"ENSG00000106261",5447.99076915883,1.03017732174747,0.116074108892968,8.87516890349248,6.98273628901702e-19,3.60094741436237e-17
"ENSG00000111412",1186.21759323174,1.21868948280216,0.137384739008604,8.8706321502408,7.27318348949789e-19,3.73673371145136e-17
"ENSG00000109046",2684.33421393012,1.07468564059001,0.121213963338223,8.86602179314371,7.58056443949753e-19,3.87303989316696e-17
"ENSG00000198712",205266.893373126,-0.851111375553362,0.0959992414711238,-8.86581354717655,7.59474741197676e-19,3.87303989316696e-17
"ENSG00000227051",437.452255941724,1.46565449628625,0.165343233326902,8.86431495741036,7.69758748432831e-19,3.91099933843972e-17
"ENSG00000170522",1119.0928187396,-1.20311745132792,0.135832504317224,-8.85736044826318,8.19312817296625e-19,4.14746991961663e-17
"ENSG00000198886",581070.151696904,-0.931517302355814,0.105230025721195,-8.85220065253855,8.58102483683412e-19,4.32791688565454e-17
"ENSG00000116991",4092.65118626758,0.974919224422334,0.110246596233789,8.84307777044579,9.31173680438222e-19,4.67931766640653e-17
"ENSG00000111328",4949.31493270872,0.9954066398495,0.112710669596995,8.8315209501341,1.03261851061272e-18,5.17022700822782e-17
"ENSG00000169136",1032.49077692804,-1.46128937909046,0.166071703979232,-8.79914726034965,1.37859683005497e-18,6.87749991051698e-17
"ENSG00000143153",3002.920214463,1.34144817593615,0.152801393487481,8.77903103708316,1.64889026471325e-18,8.19623467683635e-17
